"protein","RNA","corr.coef","conf.level","conf.low","conf.high","statistic","p.value","method","n.obs","factor","fact_lvl"
"CD124","CD124 RNA (ENSG00000077238_IL4R)",0.00650963016514765,0.95,-0.0115456924092563,0.0245607093477003,322858800182.298,"0.466901424336469","Spearman correlation",12493,"cell_type","NeuP"
"CD192","CD192 RNA (ENSG00000121807_CCR2)",0.0553990418836383,0.95,0.0373824651224464,0.0733796152887416,306970999667.76,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD115","CD115 RNA (ENSG00000182578_CSF1R)",0.0766845715332611,0.95,0.0587118901621661,0.094607556767442,300053750369.144,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD56","CD56 RNA (ENSG00000149294_NCAM1)",0.0466440896989653,0.95,0.0286142203717421,0.064643618281301,309816133796.707,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD58","CD58 RNA (ENSG00000116815_CD58)",0.0401381765690157,0.95,0.022100225898736,0.0581500036502579,311930388117.637,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD69","CD69 RNA (ENSG00000110848_CD69)",0.016571390971696,0.95,-0.00148301838780773,0.0346150005503061,319588986885.302,"0.0640027318685679","Spearman correlation",12493,"cell_type","NeuP"
"CD93","CD93 RNA (ENSG00000125810_CD93)",0.0327040638889823,0.95,0.0146587533035854,0.0507280777728919,314346283402.757,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD29","CD29 RNA (ENSG00000150093_ITGB1)",0.0386797566189878,0.95,0.0206402044773958,0.0566941314741839,312404337065.231,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD134","CD134 RNA (ENSG00000186827_TNFRSF4)",0.0198965956024306,0.95,0.00184329206483113,0.0379369338543898,318508380962.954,"0.0261564070837172","Spearman correlation",12493,"cell_type","NeuP"
"CD119","CD119 RNA (ENSG00000027697_IFNGR1)",0.0280651137277081,0.95,0.0100162231426896,0.0460957233134628,315853822809.931,"0.00170569483835395","Spearman correlation",12493,"cell_type","NeuP"
"CD25","CD25 RNA (ENSG00000134460_IL2RA)",0.0422769075705492,0.95,0.0242414445659837,0.0602848598675317,311235355587.848,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD14","CD14 RNA (ENSG00000170458_CD14)",-0.0115852215190335,0.95,-0.0296329891780379,0.00647009743238045,328739161262.398,"0.195382918645591","Spearman correlation",12493,"cell_type","NeuP"
"CD45RO","CD45RO RNA (ENSG00000081237_PTPRC)",-0.0229455034993066,0.95,-0.0409824918726104,-0.00489356502343409,332430960520.093,"0.0103250797349347","Spearman correlation",12493,"cell_type","NeuP"
"HLA-E","HLA-E RNA (ENSG00000204592_HLA-E)",0.0345966032155783,0.95,0.0165529766311606,0.0526177035592513,313731256830.95,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD352","CD352 RNA (ENSG00000162739_SLAMF6)",0.0142576263356615,0.95,-0.00379731679017411,0.0323032769269298,320340900841.366,"0.111042191385828","Spearman correlation",12493,"cell_type","NeuP"
"CD141","CD141 RNA (ENSG00000178726_THBD)",0.0059679632046367,0.95,-0.0120873048179554,0.0240193409021411,323034828003.28,"0.504777938983598","Spearman correlation",12493,"cell_type","NeuP"
"CD79b","CD79b RNA (ENSG00000007312_CD79B)",0.00892905126319853,0.95,-0.00912638562489922,0.0269786678439151,322072550595.417,"0.318309061991855","Spearman correlation",12493,"cell_type","NeuP"
"CD2","CD2 RNA (ENSG00000116824_CD2)",0.00491054429258319,0.95,-0.0131445867091628,0.0229624742301322,323378461934.319,"0.583135719695782","Spearman correlation",12493,"cell_type","NeuP"
"CD226","CD226 RNA (ENSG00000150637_CD226)",0.0093830341864607,0.95,-0.00867240059773973,0.0274323527901595,321925017829.768,"0.294325661583868","Spearman correlation",12493,"cell_type","NeuP"
"CD328","CD328 RNA (ENSG00000168995_SIGLEC7)",0.0156313359976343,0.95,-0.00242331355094087,0.0336757981024215,319894480557.154,"0.0806236365596605","Spearman correlation",12493,"cell_type","NeuP"
"CD20","CD20 RNA (ENSG00000156738_MS4A1)",0.0209826899264766,0.95,0.00292983413741635,0.0390218733017,318155428261.052,"0.0190116425350903","Spearman correlation",12493,"cell_type","NeuP"
"CD107a","CD107a RNA (ENSG00000185896_LAMP1)",0.00158425774162729,0.95,-0.0164701790117198,0.0196376617336431,324459419452.893,"0.85946268179731","Spearman correlation",12493,"cell_type","NeuP"
"CD11b","CD11b RNA (ENSG00000169896_ITGAM)",0.001092074938802,0.95,-0.0169622251643028,0.0191456631285463,324619366196.229,"0.90285837417988","Spearman correlation",12493,"cell_type","NeuP"
"CD49a","CD49a RNA (ENSG00000213949_ITGA1)",0.031478037325248,0.95,0.0134317049378372,0.0495038697785446,314744710481.043,"< 0.001","Spearman correlation",12493,"cell_type","NeuP"
"CD278","CD278 RNA (ENSG00000163600_ICOS)",0.0156103674112054,0.95,-0.00244428713094917,0.0336548481688091,319901294808.064,"0.0810309910110662","Spearman correlation",12493,"cell_type","NeuP"
"CD83","CD83 RNA (ENSG00000112149_CD83)",0.0165585328102477,0.95,-0.00149588004994468,0.0346021542647727,319593165456.835,"0.0642093425401607","Spearman correlation",12493,"cell_type","NeuP"
"CD195","CD195 RNA (ENSG00000160791_CCR5)",-0.0126681999587758,0.95,-0.0307151407316975,0.00538699777927027,329091101382.096,"0.156814651112942","Spearman correlation",12493,"cell_type","NeuP"
"CD274","CD274 RNA (ENSG00000120217_CD274)",-0.00692521184844249,0.95,-0.0249760548248898,0.0111301453972882,327224778056.716,"0.438944258295146","Spearman correlation",12493,"cell_type","NeuP"
"CD270","CD270 RNA (ENSG00000157873_TNFRSF14)",0.0289278025691662,0.95,0.0108795188525292,0.0469572442768395,315573471139.96,"0.0012220883246051","Spearman correlation",12493,"cell_type","NeuP"
"CD335","CD335 RNA (ENSG00000189430_NCR1)",-0.0061772265310078,0.95,-0.0242284901576082,0.011878063822545,326981702079.864,"0.48995586868152","Spearman correlation",12493,"cell_type","NeuP"
"CD154","CD154 RNA (ENSG00000102245_CD40LG)",NA,0.95,NA,NA,NA,NA,"Spearman correlation",12493,"cell_type","NeuP"
"CD172a","CD172a RNA (ENSG00000198053_SIRPA)",0.00159885258218456,0.95,-0.016455588089792,0.0196522509786518,324454676505.348,"0.858181650414684","Spearman correlation",12493,"cell_type","NeuP"
"CD27","CD27 RNA (ENSG00000139193_CD27)",0.0134268525060673,0.95,-0.00462823508590441,0.0314731888264461,320610880953.896,"0.133442273012788","Spearman correlation",12493,"cell_type","NeuP"
"CD122","CD122 RNA (ENSG00000100385_IL2RB)",0.00899138079662785,0.95,-0.00906405624341485,0.0270409569069889,322052295101.263,"0.31494251426929","Spearman correlation",12493,"cell_type","NeuP"
"IgD","IgD RNA (ENSG00000211898_IGHD)",0.000257487357568523,0.95,-0.0177965610437992,0.0183113679051655,324890585679.886,"0.977042428091845","Spearman correlation",12493,"cell_type","NeuP"
"CD163","CD163 RNA (ENSG00000177575_CD163)",-0.00429099137735369,0.95,-0.0223432261318504,0.0137640405858292,326368724202.009,"0.631535110223289","Spearman correlation",12493,"cell_type","NeuP"
"CD268","CD268 RNA (ENSG00000159958_TNFRSF13C)",0.00787293053024435,0.95,-0.0101824824546177,0.0259232115377832,322415762651.661,"0.378913766203981","Spearman correlation",12493,"cell_type","NeuP"
"CD161","CD161 RNA (ENSG00000111796_KLRB1)",-0.00282821712748843,0.95,-0.0208811165975705,0.0152265260181406,325893360219.037,"0.751938189631835","Spearman correlation",12493,"cell_type","NeuP"
"CD146","CD146 RNA (ENSG00000076706_MCAM)",0.00831505080754333,0.95,-0.00974037708544148,0.02636505856546,322272084940.634,"0.352726552036353","Spearman correlation",12493,"cell_type","NeuP"
"CD21","CD21 RNA (ENSG00000117322_CR2)",0.00301191066390302,0.95,-0.0150428729924401,0.0210647308995344,323995468997.451,"0.736407428592583","Spearman correlation",12493,"cell_type","NeuP"
"CD19","CD19 RNA (ENSG00000177455_CD19)",-0.00364848104428671,0.95,-0.0217010172790763,0.0144064335720972,326159924880.408,"0.6834506887104","Spearman correlation",12493,"cell_type","NeuP"
"CD303","CD303 RNA (ENSG00000198178_CLEC4C)",7.98037475005751e-05,0.95,-0.0179741878203095,0.018133743291938,324948328280.016,"0.992883810538196","Spearman correlation",12493,"cell_type","NeuP"
"CD94","CD94 RNA (ENSG00000134539_KLRD1)",-0.00451656535077029,0.95,-0.0225686907275568,0.0135385042758708,326442029937.647,"0.613714763911747","Spearman correlation",12493,"cell_type","NeuP"
"CD23","CD23 RNA (ENSG00000104921_FCER2)",-0.00200163325562836,0.95,-0.0200548741953204,0.0160529125262485,325624741734.931,"0.822987190259145","Spearman correlation",12493,"cell_type","NeuP"
"CD85j","CD85j RNA (ENSG00000104972_LILRB1)",0.0134348416029968,0.95,-0.0046202447184469,0.0314811714476419,320608284703.014,"0.133211342713833","Spearman correlation",12493,"cell_type","NeuP"
"CD185","CD185 RNA (ENSG00000160683_CXCR5)",-0.00273541158772753,0.95,-0.0207883506255381,0.0153193106279054,325863200807.203,"0.759823442394397","Spearman correlation",12493,"cell_type","NeuP"
"CD3","CD3 RNA (ENSG00000167286_CD3D)",-0.00331963434448084,0.95,-0.0213723191176523,0.0147352144457747,326053058166.681,"0.710632792739589","Spearman correlation",12493,"cell_type","NeuP"
"CD319","CD319 RNA (ENSG00000026751_SLAMF7)",-0.00270937460960693,0.95,-0.0207623246924696,0.0153453416781744,325854739459.442,"0.762040213807713","Spearman correlation",12493,"cell_type","NeuP"
"CX3CR1","CX3CR1 RNA (ENSG00000168329_CX3CR1)",0.000613123707403465,0.95,-0.0174410350239615,0.0186668827488755,324775013019.4,"0.945369099060116","Spearman correlation",12493,"cell_type","NeuP"
"CD194","CD194 RNA (ENSG00000183813_CCR4)",0.000614059843611948,0.95,-0.0174400991721484,0.018667818559221,324774708799.226,"0.94528581766714","Spearman correlation",12493,"cell_type","NeuP"
"CD1d","CD1d RNA (ENSG00000158473_CD1D)",-0.00737466579130031,0.95,-0.0254252462951634,0.0106807219320498,327370839020.299,"0.409819942878398","Spearman correlation",12493,"cell_type","NeuP"
"CD137","CD137 RNA (ENSG00000049249_TNFRSF9)",0.00374233445410521,0.95,-0.014312598233029,0.0217948275799247,323758100064.958,"0.675765693416708","Spearman correlation",12493,"cell_type","NeuP"
"CD24","CD24 RNA (ENSG00000272398_CD24)",-0.0158886774612004,0.95,-0.0339329093537886,0.00216590950888605,330137673683.164,"0.0757584570864177","Spearman correlation",12493,"cell_type","NeuP"
"CD45RA","CD45RA RNA (ENSG00000081237_PTPRC)",0.0153837631245314,0.95,-0.00267094436909783,0.0334284444485877,319974935368.992,"0.0855406462600451","Spearman correlation",12493,"cell_type","NeuP"
"CD88","CD88 RNA (ENSG00000197405_C5AR1)",-0.0172750199518389,0.95,-0.0353179705618121,0.000779188734648383,330588199311.554,"0.0535058186103293","Spearman correlation",12493,"cell_type","NeuP"
"IgM","IgM RNA (ENSG00000211899_IGHM)",-0.0130028046108129,0.95,-0.0310494813481934,0.00505234710979143,329199839282.102,"0.146149733535289","Spearman correlation",12493,"cell_type","NeuP"
"CD48","CD48 RNA (ENSG00000117091_CD48)",0.643581223694724,0.95,0.630371262606377,0.656418571393085,33258843885.8249,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD62L","CD62L RNA (ENSG00000188404_SELL)",0.331065370981428,0.95,0.311127306641896,0.350712139132798,62420932552.9339,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD71","CD71 RNA (ENSG00000072274_TFRC)",0.296602903326277,0.95,0.276196217592127,0.316742278387814,65636761537.9963,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD36","CD36 RNA (ENSG00000135218_CD36)",0.182818640365643,0.95,0.16124630084293,0.204216366025178,76254420567.3569,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD32","CD32 RNA (ENSG00000143226_FCGR2A)",0.317595199638171,0.95,0.297467551561344,0.337440662592418,63677887448.7023,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD9","CD9 RNA (ENSG00000010278_CD9)",0.385323425912483,0.95,0.366232554894601,0.404090054702059,57357899125.7756,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"FceRIa","FceRIa RNA (ENSG00000179639_FCER1A)",0.321854792066173,0.95,0.301786204223122,0.341638276035897,63280408053.6807,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD41","CD41 RNA (ENSG00000005961_ITGA2B)",0.0694436416982975,0.95,0.047289052749945,0.0915299419900931,86833889528.9,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"HLA-A-B-C","HLA-A-B-C RNA (ENSG00000206503_HLA-A)",0.388584966257985,0.95,0.369549293373131,0.40729462125434,57053551912.9187,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD38","CD38 RNA (ENSG00000004468_CD38)",0.413414040594703,0.95,0.394814485148551,0.431674878705809,54736652910.6979,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD52","CD52 RNA (ENSG00000169442_CD52)",0.295611023729054,0.95,0.27519164792879,0.315763811266728,65729317741.1782,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD82","CD82 RNA (ENSG00000085117_CD82)",0.379347306037893,0.95,0.360156553949512,0.398217132334335,57915554477.1921,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"HLA-DR","HLA-DR RNA (ENSG00000204287_HLA-DRA)",0.474480643083898,0.95,0.457073613685197,0.491524335952203,49038287016.8476,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD13","CD13 RNA (ENSG00000166825_ANPEP)",0.21399491508369,0.95,0.192683850453134,0.23510420350157,73345239225.8525,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD44","CD44 RNA (ENSG00000026508_CD44)",0.414527048088812,0.95,0.395947701523347,0.432767142744904,54632793784.9974,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD11a","CD11a RNA (ENSG00000005844_ITGAL)",0.197972210247828,0.95,0.176521400083139,0.219235061352421,74840381104.4278,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD31","CD31 RNA (ENSG00000261371_PECAM1)",0.161086627093524,0.95,0.139358025102851,0.1826601828368,78282320568.1217,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD123","CD123 RNA (ENSG00000185291_IL3RA)",0.220739519956215,0.95,0.199490739811249,0.241780803652503,72715873503.7314,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD63","CD63 RNA (ENSG00000135404_CD63)",0.277655967904276,0.95,0.257014581846582,0.298044135110557,67404774923.3949,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD33","CD33 RNA (ENSG00000105383_CD33)",0.116577146266888,0.95,0.0945946800236257,0.138445983777329,82435676038.3293,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD45","CD45 RNA (ENSG00000081237_PTPRC)",0.154624894548524,0.95,0.132853922551932,0.176246728178934,78885290356.0041,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD81","CD81 RNA (ENSG00000110651_CD81)",0.0384487399815122,0.95,0.016235032164788,0.060624511548377,89726146239.2258,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD162","CD162 RNA (ENSG00000110876_SELPLG)",0.191299606451092,0.95,0.169794009640495,0.212623088544137,75463028121.7598,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"KLRG1","KLRG1 RNA (ENSG00000139187_KLRG1)",0.178973066110643,0.95,0.157371529227123,0.200403416182878,76613266291.2669,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD112","CD112 RNA (ENSG00000130202_NECTIN2)",0.128216338039123,0.95,0.10629168022929,0.150016383102057,81349577078.7773,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"integrinB7","integrinB7 RNA (ENSG00000139626_ITGB7)",0.113669342548572,0.95,0.0916733813873622,0.1355544340744,82707014689.2293,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD18","CD18 RNA (ENSG00000160255_ITGB2)",0.0888932975924526,0.95,0.0667976993978092,0.110901751335415,85018965310.4781,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD49b","CD49b RNA (ENSG00000164171_ITGA2)",0.137727254026038,0.95,0.115854341368449,0.159466654394273,80462075939.5302,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD26","CD26 RNA (ENSG00000197635_DPP4)",0.387751054357783,0.95,0.36870122223536,0.406475320269984,57131367526.3128,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD224","CD224 RNA (ENSG00000100031_GGT1)",0.160889252510154,0.95,0.139159328559108,0.18246431008889,78300738370.1337,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD35","CD35 RNA (ENSG00000203710_CR1)",0.353517898696596,0.95,0.333914162895429,0.372815950154554,60325798503.4265,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD47","CD47 RNA (ENSG00000196776_CD47)",0.105136835286005,0.95,0.0831034602536159,0.127067469168739,83503216645.6529,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD49f","CD49f RNA (ENSG00000091409_ITGA6)",0.191532948913311,0.95,0.170029234187787,0.212854343681344,75441254014.8979,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD4","CD4 RNA (ENSG00000010610_CD4)",0.117572088145238,0.95,0.0955943262966771,0.139435278534759,82342834081.5992,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD62P","CD62P RNA (ENSG00000174175_SELP)",0.0121812704779864,0.95,-0.0100490330414091,0.0343995390932688,92177267576.1813,"0.268832339266479","Spearman correlation",8242,"cell_type","MasP"
"CD49d","CD49d RNA (ENSG00000115232_ITGA4)",0.108265802618815,0.95,0.0862457693066814,0.130180108511506,83211240344.2791,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD244","CD244 RNA (ENSG00000122223_CD244)",0.152014941689674,0.95,0.130227387582235,0.17365575461597,79128835366.6842,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD72","CD72 RNA (ENSG00000137101_CD72)",0.0344875587492964,0.95,0.0122693815099531,0.0566716982799002,90095779706.8321,"0.00173959912887273","Spearman correlation",8242,"cell_type","MasP"
"CD86","CD86 RNA (ENSG00000114013_CD86)",0.151667343719801,0.95,0.129877604252359,0.173310661732641,79161271106.2793,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD39","CD39 RNA (ENSG00000138185_ENTPD1)",0.2576831795031,0.95,0.236811978714941,0.278316655028898,69268514702.4417,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD95","CD95 RNA (ENSG00000026103_FAS)",0.0624721331142523,0.95,0.0403005119453178,0.0845822644423319,87484428532.622,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD142","CD142 RNA (ENSG00000117525_F3)",0.260826259469995,0.95,0.23999002795241,0.281422285929132,68975221495.436,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD22","CD22 RNA (ENSG00000012124_CD22)",0.00566307387234281,0.95,-0.0165665941128258,0.0278871461788277,92785506248.5977,"0.607216392361379","Spearman correlation",8242,"cell_type","MasP"
"CD103","CD103 RNA (ENSG00000083457_ITGAE)",0.0467649603733079,0.95,0.0245629101899774,0.0689209016655734,88950126865.0558,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
"CD54","CD54 RNA (ENSG00000090339_ICAM1)",0.124220705791626,0.95,0.102275518744741,0.146045039676097,81722425306.7024,"< 0.001","Spearman correlation",8242,"cell_type","MasP"
